mean_x,std_x,median_x,root_mean_square_x,mean_y,std_y,median_y,root_mean_square_y,mean_z,std_z,median_z,root_mean_square_z,Activity
4.586900360789063,3.7192853327869067,6.53121825,5.896156997785267,-3.9873471117968755,3.177972240407303,-4.52119805,5.091123859025191,1.6584597385664062,3.557935322202699,0.146473855,3.9128627340889417,hand_wash
5.159758634788732,4.8311979136248215,7.113208,7.056855738906992,-2.4644759942394368,3.5757034756348776,-1.78485055,4.3323501065209244,0.9279170154647888,4.03922198242143,0.15187766,4.130550524061948,hand_wash
5.814129430536913,4.363836706670598,7.8089614,7.2608102848930836,-2.334115871697987,2.8694919618614887,-1.6825012,3.6914522052054712,0.9435948844161074,3.405132363149604,-0.02876214,3.522425218284633,hand_wash
5.543445332441721,4.150533659124451,7.2173915,6.916836717925119,-2.145593929960265,2.3199763889611242,-2.3099964,3.1543968440946704,1.4902624233112587,4.394577258988762,0.20597167,4.626585705201313,hand_wash
5.383701335102041,4.657525803675093,7.571854,7.108390699249739,-2.9309729709047616,2.9429819089560367,-2.335144,4.146423246096599,-0.0778294019251701,3.5204167564984594,-0.17789917,3.5092852776217556,hand_wash
6.252646166418919,4.2703968057221005,8.125104,7.563640313543338,-2.1844225475722974,2.6262507864925735,-1.7214203000000001,3.4091483398617184,0.6162906189391892,2.313291884086313,0.21571605,2.386414864363974,hand_wash
5.4755217340328945,4.176114493990427,7.37127135,6.877974565981663,-2.009044349611842,2.267855516496983,-2.1012341,3.0241678535754613,2.5486636413796058,4.291623666423455,0.7627293150000001,4.979211662180295,hand_wash
5.499219811834437,4.2966559542441765,7.6856174,6.969964919453853,-2.244028672887417,2.492300153411302,-1.9064355,3.347549638187947,1.927002322668874,3.606371494059687,0.6334827,4.078372397780941,hand_wash
5.150889845578231,4.43953679113327,7.1191955,6.790219067069566,-3.2806420983673465,3.419808612361627,-2.877616,4.730554415812052,-0.1545316046238095,2.641369596461955,0.08522116,2.6369019531666127,hand_wash
5.6745407048344365,4.0744450932406,7.3143897,6.977934791210901,-3.167292509448344,3.24075256689319,-2.7913952,4.523788922031451,0.47544138140860925,2.3539056891702157,0.08948221,2.3937882078726886,hand_wash
5.059134133141892,3.7757562310963313,6.98028445,6.305144463464579,-3.2139736860067574,2.5804909403503533,-3.78173585,4.116256497559515,2.314860326641892,3.2540113184510537,2.21239925,3.9844226015489794,hand_wash
5.195851181335617,4.103525769576892,7.42515925,6.612144746301908,-3.1981671816095893,2.8424088046928664,-3.4194891,4.272262111195884,0.3624690226164384,3.4698980116692404,0.14327807,3.4769395930619305,hand_wash
5.183742368802722,3.804350497081739,7.0186048,6.422290191655697,-3.5598692702448975,2.9058557052699756,-4.5529323,4.589033061772099,0.750075887147619,2.9353610035605144,0.11611383,3.0199906409068786,hand_wash
5.13195134445946,4.3449922312773275,7.3425309500000004,6.714783806510783,-3.1312801818074325,2.591983158747191,-3.796106,4.059297702199128,1.5836809752736487,2.6688936740265605,0.476857565,3.0956276488987844,hand_wash
5.154672288821192,4.088938200362646,7.1371584,6.5710986451933,-3.6458329039602653,2.9987858376178114,-4.628375,4.71436736472561,-0.6518687280066227,1.7620064993681213,-0.25246766,1.8732429192168818,hand_wash
5.368899993828948,3.5976288260890676,7.3976166,6.456227182954688,-3.602487750032895,2.8802108791392946,-4.07392825,4.606403834326159,-1.0372793240855263,2.3979480024095348,-0.29294771,2.6054314525266395,hand_wash
2.2869752184246575,2.7925423679903294,1.79686345,3.602101547957587,-5.501242683712329,4.416473234751978,-7.1359604999999995,7.045233097114078,-0.35639869839726024,2.216589922075605,0.111617885,2.237551870812003,hand_wash
-3.2149145995999997,2.9774531418586854,-3.79036665,4.3751344642123815,-5.152599400998,4.787932842765906,-5.8546253,7.022873544446683,-0.050082566643333354,3.9749488332552834,0.364320445,3.9619934000827333,hand_wash
-1.5842561431293705,2.374325834465265,-1.6393908,2.8474318526725972,-5.160262853576224,4.508686627058365,-6.004314,6.84210583000121,-3.0002943483986013,3.2711130635402004,-2.405797,4.430250603883823,hand_wash
-1.8124152584315067,2.830338959740202,-1.0916855,3.352730092817726,-5.554570267465753,4.525232567857849,-7.1323681,7.1547691944726495,-1.968998257650685,6.202728050068074,-0.16751141,6.4874702297677205,hand_wash
-2.1972698567876714,3.272631502913847,-1.6525634500000002,3.9325252461967026,-5.305463129688356,4.287066866860992,-6.06658465,6.811827814532465,-2.801175587,7.266658404429161,-0.63206323,7.7646143227657864,hand_wash
-1.3787184715442178,2.1437519856066065,-1.5543677,2.5426903312874347,-4.889990375482993,4.105039433670152,-5.706134,6.3756348388830695,-3.2775859659884357,3.933188321000305,-2.3195765,5.109530530218466,hand_wash
-1.8605631550337838,2.6866849024362214,-2.04685535,3.260551929551321,-5.600956522135136,4.6481006639869396,-6.663543,7.268395634404095,0.03370986689729734,3.4385938500841395,0.20346551000000002,3.4271230818012874,hand_wash
0.012227145486301317,2.251897339957892,-0.397763505,2.244205420844725,-4.462110345578767,4.039648111692182,-4.9283514,6.009776476302248,-4.220984986989726,3.8296784512059516,-4.7960267000000005,5.690579605963458,hand_wash
2.29569532794702,4.062212730157973,3.8626487,4.654299879496924,-4.625333937898675,3.8905971641683816,-5.407954,6.035744939771147,3.0168878132185433,3.443103844247239,1.8844528,4.569252287180869,hand_wash
3.7465199341780817,2.185804646463267,4.07452685,4.333754643463969,-4.894392652773973,4.304594357943522,-5.76541075,6.508279144229341,-0.3477868939698629,2.9650682707069533,-0.046394172000000004,2.975293083170535,hand_wash
