mean_x,std_x,median_x,root_mean_square_x,mean_y,std_y,median_y,root_mean_square_y,mean_z,std_z,median_z,root_mean_square_z,Activity
4.888181378966667,4.34133757511408,6.67192565,6.53235980684646,-3.18642970922963,3.4713568763221305,-2.5985961,4.707337043930289,1.2742483804907405,3.829094005320487,0.14708396499999998,4.028816982424223,hand_wash
5.494814471786942,4.601542027332219,7.494016,7.162011698711525,-2.3977280277147766,3.2284525139808253,-1.7672737,4.01698740162084,0.9359445153745704,3.7215709908248273,0.06346802,3.831251487753527,hand_wash
5.6778851011623335,4.252840453099291,7.466473349999999,7.089763204916456,-2.239226494356667,2.6047542313793355,-2.0010388,3.431656172107637,1.2187508789933335,3.937347081599122,0.08918121500000001,4.115383344544494,hand_wash
5.464645441136577,4.401198188907907,7.31259345,7.011982135234706,-2.5330124501577185,2.6703353567262402,-2.3267615,3.6773515601618665,0.7167406169026846,4.057428285017024,-0.025566347500000003,4.113538301601086,hand_wash
5.8196465386101695,4.481075734533394,7.8592567,7.340317271185486,-2.556432419537966,2.8088280278727358,-2.0537293,3.7944851413013128,0.2704070831186441,2.991827451673368,-0.04580637,2.9989679910802796,hand_wash
5.858903120676667,4.233743397606069,7.8341087,7.224374043730376,-2.0955642606056664,2.44867875640978,-1.86457335,3.2198494473468804,1.5953596169756667,3.5873114161559143,0.36191894,3.920596828711715,hand_wash
5.487331667194719,4.229610291305718,7.5838294,6.923970713928814,-2.126148748339934,2.3813118730433813,-1.9699036,3.189426238790189,2.2388588257844884,3.9706225130696753,0.70413977,4.552614578181861,hand_wash
5.327392613714765,4.363843904331187,7.488627,6.8818851014146905,-2.7553782485436242,3.0258472021313096,-2.08187075,4.088659509616029,0.9002053853802013,3.3294114216973902,0.27605844999999996,3.443566788947339,hand_wash
5.416229710503356,4.259343262739626,7.2096076,6.885976335660409,-3.223206568411745,3.3251474593998607,-2.86144965,4.626938891530823,0.1646828950100672,2.515480458024003,0.08894958,2.5166502921228635,hand_wash
5.369924742926421,3.9349379582912474,7.094048,6.653423435164815,-3.190398911223077,2.9277643836140212,-3.598517,4.326867372237463,1.38592299978495,2.9767227863803245,0.26738137,3.2790282193023605,hand_wash
5.127027633265306,3.935789650255536,7.2808595,6.459424428795049,-3.2061241974285717,2.709091203857443,-3.66737365,4.1944539977653434,1.3453054613775508,3.496710898690201,0.3435413,3.7410219862898195,hand_wash
5.1897761115665535,3.949477491642928,7.3586974,6.5175848118084465,-3.379635464986348,2.875203041717558,-4.113446,4.434017827920352,0.5569339000433448,3.213210643894189,0.13741912,3.2557119113669724,hand_wash
5.157759075233898,4.077678846535525,7.139553,6.570660481737463,-3.3448483038423733,2.756545624147906,-3.9661524,4.331373474800746,1.1682913211905084,2.8310200981002263,0.3110572,3.058171188452016,hand_wash
5.143425801311037,4.210548306018748,7.2437367,6.642608873243376,-3.391137911055184,2.811945995233601,-4.0954833,4.402318895892982,0.4546909913428094,2.515935273026579,0.15446334,2.552548503010789,hand_wash
5.26213965238944,3.8454288874381475,7.3203773,6.513726583324232,-3.6240888003399334,2.935108115199621,-4.3613305,4.660520078342534,-0.8452100171287128,2.110542181477345,-0.28336033,2.2702571046833873,hand_wash
3.8589636944697983,3.573409518639143,4.3230103,5.255283677611582,-4.532750234318793,3.8267975772104816,-4.80440925,5.927989724174034,-0.7036935141845637,2.3320499410046533,-0.216432855,2.4321578143254516,hand_wash
-0.5011446217905404,3.987820794452223,-0.30093721500000004,4.012497381077455,-5.324565344498986,4.6039677974557796,-6.12646,7.033911125735191,-0.2011709289273648,3.227844384446407,0.28176245499999997,3.2286606910944733,hand_wash
-2.4190642266467575,2.8163520595298044,-2.579436,3.7089944099789376,-5.156339584338225,4.64578810530777,-5.894143,6.93523768357535,-1.489947019854949,3.9304065514800084,-0.38136467,4.197060150381359,hand_wash
-1.6995199176418687,2.612631890318606,-1.3651612,3.1129719726615517,-5.359463138793772,4.513527177532584,-6.598279,7.001805597095199,-2.4792935551487894,4.991300257335696,-0.8064052,5.5654083739147655,hand_wash
-2.004842557609589,3.0603033746395605,-1.2717554,3.6541451727633913,-5.430016698577054,4.401947173521065,-6.70306085,6.985403367058088,-2.3850869223253426,6.7569200982114905,-0.305342275,7.154596619077208,hand_wash
-1.7865973187986346,2.7900348688745233,-1.5627502,3.3090265926426685,-5.097017754711604,4.194699707987777,-5.916896,6.5965932656003865,-3.040193763489078,5.832087620252043,-1.6226257,6.568100027100483,hand_wash
-1.6204574991932204,2.4391766979135316,-1.8309925,2.924943998180656,-5.246678476176271,4.392900333124214,-6.4030848,6.8381132533980225,-1.6163256837271187,4.04286930227884,-0.21092236,4.34763094523284,hand_wash
-0.9305380398095239,2.647792171907112,-1.33462465,2.802295159173288,-5.035407060307824,4.386394619194624,-5.4085528499999995,6.673105595180992,-2.079165808842517,4.210833437874738,-0.5732311299999999,4.689748263626969,hand_wash
1.1731823493636362,3.4862584971196053,1.1174624,3.6727962889832257,-4.54509607770101,3.9587011985776295,-5.124144,6.022993289401701,-0.5411237316649833,5.131215961997091,-0.025147704,5.151071834072735,hand_wash
3.008895302727273,3.351206096837306,3.9469922,4.499579962376995,-4.757598491339057,4.094602493517215,-5.430707,6.2724845621239345,1.3628726372942763,3.6267491668849416,0.34834146,3.8686488736439597,hand_wash
3.4920905979949493,2.465441750404656,3.9691753,4.272310120507772,-2.8779926557447815,4.234774370443583,-0.5858954,5.1142716164252615,2.4525406733380475,4.615716949615847,0.49641323,5.2199679343241305,hand_wash
2.896899233874161,2.840877433720617,3.4278717,4.054075389778549,-1.4963471544402684,4.161868925099995,-0.23755396,4.416116289454636,4.933212961912752,4.2529464822297935,4.9020063,6.508720874265368,hand_wash
2.5672733876542373,3.2509856157488293,3.3206947,4.138112288926862,-2.5008727523016954,4.436159203915465,-1.055677,5.085977075001738,3.7427486601196605,4.6424952560414825,3.2967443,5.957169590026769,hand_wash
3.1753834069431437,3.1074547858207118,4.1589513,4.4392611763753775,-4.057444277759197,4.111964219335738,-4.742139,5.771876166202843,0.6378952228086957,4.344799687682824,0.03621899,4.38418292401028,hand_wash
3.247686564123746,3.036049869581766,4.1469765,4.442323574404486,-4.6808186790100335,4.125733483862194,-6.0007215,6.234966848408131,-0.07629473597826085,3.483547146285094,0.013848438,3.4785537204405204,hand_wash
2.9604188397816054,2.8668338124962647,3.8966968,4.117684835398615,-4.3775759721538465,3.758864369959451,-5.670209,5.76584584930412,-0.9943456085484951,4.023194434731528,-0.23009712,4.137714653894842,hand_wash
3.4631475491442245,2.2741126296557463,4.2727146,4.141003652675983,-4.837720662960396,3.686451915092883,-6.2545934,6.07853746295256,-1.9204859932656768,2.714733532002854,-0.864602,3.321704667779189,hand_wash
3.3098829605313527,2.933795741199226,4.3864784,4.41973711924815,-3.75015189479868,3.9160576124400657,-3.5721717,5.417428746457989,1.9625813711336637,4.005341695561214,0.5123922,4.454384505962306,hand_wash
3.402178555604027,3.0393680402684735,4.302652699999999,4.558681587939137,-3.7295723807332215,4.008063013508806,-3.121908,5.4699516737643465,1.881996951819799,4.204084125782796,0.399474175,4.599665863240867,hand_wash
2.9917322645296167,2.291885935227323,2.7686427,3.766284754075656,-3.051115268732404,4.430001996076203,-0.42272094,5.372694162540932,2.493206165483972,4.847332329042314,0.38242993,5.443421524958157,hand_wash
