mean_x,std_x,median_x,root_mean_square_x,mean_y,std_y,median_y,root_mean_square_y,mean_z,std_z,median_z,root_mean_square_z,Activity
5.303814916964386,4.309312742342417,6.8976562999999995,6.8314017396169975,-2.6879017014017546,3.0799739545708418,-2.28065745,4.085879659472104,1.2450391691763159,3.883137597062907,0.128364365,4.074607486594136,hand_wash
5.47955068378387,4.497486228170945,7.443721,7.086502392801926,-2.4661741361833616,2.9575087210601922,-2.038916,3.848898849315972,0.8250399962835313,3.893355104375805,0.03592529,3.976577606013696,hand_wash
5.748170183594453,4.364385579186982,7.7179503,7.215075102228788,-2.396496658942353,2.710225717514514,-2.038916,3.6160993618521275,0.7485636188537815,3.529739196101062,0.014913702,3.6053386372648,hand_wash
5.662433574685116,4.318892365483622,7.573650300000001,7.119325335088139,-2.313556836670067,2.568732100202544,-2.1033646,3.4554154238165844,1.1575193794811038,3.850778096837917,0.158724405,4.017903216315472,hand_wash
5.651266260953178,4.354996487262268,7.7251355,7.132397145879399,-2.3384124322921407,2.6077216292603227,-2.04213135,3.50100174336964,1.2677998557403012,3.654250446060767,0.20879183,3.865039773628401,hand_wash
5.594036680752508,4.303692240166994,7.64370485,7.05578063925839,-2.4243678867018392,2.768921556185523,-1.9878662,3.6785411900527363,1.2489449664481607,3.475748674407044,0.31014328,3.6905948466242338,hand_wash
5.452076454059901,4.240989507125206,7.423363,6.9051577016811745,-2.6701141899063225,2.937449512107592,-2.1770728,3.9678410169434994,1.2103988800760401,3.4849571885029613,0.27422974,3.6864324475052093,hand_wash
5.348694299869346,4.151136785874448,7.3203773,6.768426930466141,-2.9732529187968173,2.9825837425309336,-2.8883936,4.209648186385523,1.1434709912546064,3.1643972120122226,0.26738137,3.3621663764061744,hand_wash
5.272605705929053,4.100937183838734,7.2521191,6.677548087656894,-3.2147230936329394,3.0323225968557677,-3.42547675,4.417453207309436,0.7510055884425676,3.0968845670690346,0.19966041499999998,3.1841015874126826,hand_wash
5.280763342608108,3.9398353727230595,7.2048172,6.586542654441165,-3.284058219082264,2.900959786890471,-3.9356158,4.380227229896039,0.9756294081898649,3.1210923084909576,0.20186761,3.267509017809394,hand_wash
5.1424194420611204,4.004103481867713,7.219786,6.5153742764478695,-3.2756040130348048,2.7315191993994303,-3.923042,4.263579625104067,1.256648124611545,3.179289788268591,0.314253,3.4161216275552646,hand_wash
5.1663660731097965,4.080036900957987,7.29522945,6.581027282043644,-3.3854449774434117,2.8410279716122293,-4.1128472,4.418036152149472,0.5052943228449325,2.880204100684323,0.13848438000000002,2.9217948623358954,hand_wash
5.210647561652174,3.958722288015897,7.246131650000001,6.541874629912274,-3.486336381499164,2.8494657581245457,-4.2200243,4.5011574941968,0.1480724156541806,2.6861304653074356,0.042610576,2.6879651417177732,hand_wash
4.5022705117989945,3.9548341307938606,6.229446,5.990405154432969,-3.960987948463149,3.40257319060269,-4.4032435,5.219917340411311,-0.12353109014321613,2.492206706177977,-0.002130529,2.4931807703330082,hand_wash
2.414172799038398,4.861012422563479,2.0762005,5.423856923450603,-4.464391065901002,3.940956772895478,-4.9768505,5.9528144122959095,-0.5269536396535894,2.73736988772762,-0.17842895,2.78538409109089,hand_wash
0.7465065356082912,4.4969883657271605,0.28620484,4.554773129026796,-4.841907052517937,4.260414681984866,-5.351671,6.447052395495391,-1.0934943215642978,3.246222668252663,-0.2961435,3.4228439509949986,hand_wash
-1.0931625029888887,3.429111957548427,-1.0418335,3.5963471116466974,-5.3418054514241025,4.555642759534086,-6.3456044,7.018068802297586,-1.3266024485478634,4.341475522378327,-0.2609898,4.536084684408258,hand_wash
-2.2123074277427355,2.9454336379231445,-1.8776953,3.6817188132912917,-5.292944229394188,4.523916421139295,-6.276149,6.960322844064451,-1.9367518942504272,5.538457880488289,-0.34940675,5.862856686314544,hand_wash
-1.7433578532757732,2.7014245893338296,-1.4572817,3.2131685953142375,-5.227338572580584,4.354162746999694,-6.29470985,6.800825437896962,-2.7616711514438146,5.4334667390228475,-1.16876955,6.090867122445953,hand_wash
-1.8116677837887565,2.769965477384705,-1.6262183,3.3078358258292586,-5.337879091067291,4.394607025237974,-6.531218,6.911774275510919,-1.998741836488075,5.569600268066495,-0.26525083,5.912915553158171,hand_wash
-1.3578384976354343,2.7509610469975443,-1.404679,3.0657168421994823,-5.066159928212947,4.288228751322449,-5.619913,6.635024891848811,-2.558861193359455,5.103471962465352,-0.9683254,5.705157866035306,hand_wash
-0.21891858868412162,3.3168294650570456,-0.80729602,3.3212497157317693,-4.894702171535811,4.191895182627171,-5.4396882,6.442081353312798,-1.0769084881824325,4.648373509802736,-0.159789665,4.767662868966833,hand_wash
1.0491771932419625,3.6058593738080584,1.0695255,3.7524650872676153,-4.895797677932657,4.240947410678221,-5.4235215,6.474877396287831,-0.34941044758595613,4.286169973092305,0.0053263223,4.296772703855622,hand_wash
2.332636473679293,3.2322482142064524,3.043471,3.9838465298102346,-3.7115443667228956,4.179708158086701,-3.8775366499999997,5.5871380120214935,0.9557084708365319,5.101100983410383,0.16858032,5.1856343042654665,hand_wash
2.952803153957143,3.104000289032616,3.7038977,4.282250727041906,-3.1242322755477305,4.436061872984819,-1.2335762,5.422766720013116,3.151043085590588,4.334798329888913,1.8226099,5.35611505245926,hand_wash
3.0312441840582767,2.9182450469338534,3.7428167500000002,4.2059731408808085,-2.690069730887162,4.336732624025766,-0.9138484,5.100191761708167,3.0954652613457774,4.6700088978310355,1.69110735,5.59946861688946,hand_wash
3.0363745567345055,2.978138597400877,3.766168,4.251355488462531,-2.779040688564824,4.3276079268360625,-1.0095007,5.140027919572374,2.7819566738187604,4.803356686381504,1.1430287,5.547330117366985,hand_wash
2.9097709293451177,3.1603706518739334,3.7793409000000002,4.293936981397127,-3.5981856009309765,4.4159567253092575,-2.38903205,5.693398282342425,1.8203682300973063,4.520621686521718,0.763794605,4.86984156323341,hand_wash
3.0679011233623745,2.9889976201104456,4.013453849999999,4.281493208901856,-4.2175101249565214,3.939330544691201,-5.3378996999999995,5.768861795706237,-0.17822519286989957,4.2625685658520505,-0.12676647,4.262730490439165,hand_wash
3.356132873859967,2.6796982832478973,4.194147,4.293306714580944,-4.759790940034884,3.908334609850579,-6.20489675,6.15672927204941,-1.0045172458754152,3.251459968336773,-0.303067735,3.400512516456327,hand_wash
3.1363119105244186,2.903587756428166,4.1529638,4.2723845299671925,-4.06177946810299,3.8484231542295704,-4.9990045,5.593193300192409,0.4939415589659467,4.2751061700521875,0.12357067,4.300017597628321,hand_wash
3.4329166671559066,2.6789277321954788,4.291875,4.3531172107221145,-4.288256123686356,3.8858350284520573,-5.576803,5.784784363721592,-0.0350618374662229,4.00983018568438,-0.025147704,4.006646246233308,hand_wash
3.1551215202728815,2.643685646473796,3.7284466500000004,4.114853547487259,-3.4101120444918647,4.185039413851976,-2.2555096,5.395714351707235,2.220698855843051,4.4390707221250265,0.41918156,4.9601868299460445,hand_wash
2.9244480261573034,2.6980301234072797,3.1817834,3.9768586443871694,-2.7520255989128093,4.111953434418823,-0.6498113,4.944068170684866,3.282965011330113,4.649604427305658,1.2885205,5.6875389207521785,hand_wash
2.95408376792517,2.2779858618168465,2.5372270500000003,3.72802629923652,-2.9377787752591833,4.437061769489849,-0.33662356,5.3151760962922765,2.657521824809184,4.904008866414312,0.40266997,5.5704510464590635,hand_wash
-1.3922048079333331,5.634763332613941,-0.68856813,5.799404220158761,-4.585022671840351,6.248056857492627,-3.1374756,7.745460560879925,-3.0734442093150878,7.282968908264649,-0.89801792,7.899027783503442,hand_wash
-1.4022682453407156,5.243837897343272,-1.0535465,5.423776122834169,-4.34394726530494,5.548328761072698,-2.5207582,7.042825216931441,-3.6861046960741057,7.022052010419766,-1.6841831,7.9254388016419774,hand_wash
-1.5003390332614335,4.825175643057155,-1.35470365,5.049119356838523,-4.557543720841297,5.708342602456568,-2.79379025,7.300737903339791,-3.7075514919172354,6.136032457469062,-1.8034927500000002,7.164675966952869,hand_wash
