mean_x,std_x,median_x,root_mean_square_x,mean_y,std_y,median_y,root_mean_square_y,mean_z,std_z,median_z,root_mean_square_z,Activity
-4.554745495,6.421332149344635,-3.2596068999999996,7.852517575697844,-2.6350321551846143,11.173577336778258,-2.0367856499999997,11.438175087861849,-2.093382121307691,9.438988469553205,-1.1127704999999999,9.632829786769516,left
-6.453153933255816,12.031672864159717,-3.5824842,13.611839263093012,-8.376690068912401,17.405222058374,-2.3590941,19.25518905944616,-2.584120656934109,8.292518144223356,-2.186653,8.655083366531887,up
0.406109849256757,3.9610626063420873,0.17789916,3.968491974647301,-2.692552926790541,8.164685686341977,-0.6257524,8.57096926125481,3.474026649984457,4.2612901151224625,4.01285505,5.48678060533573,up
-7.101730827286823,10.771965077503259,-3.5846148,12.867412888944148,-3.078375040891473,14.002716086802945,0.12250541,14.283993883351549,3.386761021420154,6.488169664871097,3.7252297,7.296586020591967,right
-4.899291097328243,7.209508269122559,-5.6182046,8.69386517460181,-5.3671298966946575,11.3426682703053,-1.9451729,12.50920057418866,-0.27172304520610646,4.713221775208096,-1.0737865,4.7030539959537725,up
-4.9028358929054106,13.425196344703123,-1.13983295,14.249767948020908,-8.941303259189185,16.868724798791412,-1.87060435,19.04148415916007,-2.240271299932432,6.800227302319205,-0.512595425,7.1378885912072665,up
-7.171932628323078,10.666852501924097,-3.7384733499999996,12.81963789471013,-1.250757792792308,14.271455525680732,-0.0958737975,14.271373843974223,3.571673231461539,6.663736665666347,5.06852825,7.537947739716029,right
-6.0025445170346154,6.499932094633324,-4.975054200000001,8.829193887571384,-4.5514768180153835,16.31988748537465,-1.83742695,16.882118034110544,-3.1887329756923073,11.06540200277046,-2.0675006,11.474723060184541,left
-5.53180943550388,6.29522935766763,-6.258186,8.362034421781283,-4.296729213178294,13.383765031780618,-4.042793,14.007086819738682,-0.3980116812193797,10.685304267366934,-1.4849122,10.651246754598244,left
-7.150604400384617,9.410068340407614,-5.71032535,11.789799842980718,-2.1172762561461544,13.610159914775258,0.109340515,13.72204124243229,3.870703716384614,5.94108606107252,4.8972162,7.07158675822229,right
-0.9617007260333335,2.595839983924423,-0.50972905,2.7601324135711645,0.16915284675666667,1.3659407107339612,0.18002969000000002,1.3718484187297622,6.726011336000002,6.105325677281577,5.512736,9.070045761011153,right
-4.284730213776923,10.178535562659984,-2.8003766,11.007477287481226,-10.869343569325386,13.99942547698188,-4.28409135,17.681034323443647,-1.693774568676923,4.870510642718202,-0.8011340499999999,5.138897766748313,up
-0.9048099959251706,10.350907246352818,-0.5123922,10.355245516202476,-1.3200006610204083,9.53550101972157,0.46658581,9.59425029500364,0.41738710816326474,8.298579951190318,1.4935007,8.280831002629617,up
-4.018123614307692,10.532493078798533,-1.4627732,11.23500751705221,-3.2753092496692293,13.887708168191292,-1.30814475,14.216627078013868,3.8664936991023082,6.656598734132885,3.8775625500000004,7.675886380042672,right
-2.7654484674108533,6.611297184135317,-1.7950672,7.142697269517272,-7.537310859209304,12.172364619655605,-1.5137408,14.276867240733612,-0.3522376936434106,4.447385965194707,-0.8562195,4.444095617722854,up
-2.115632454614866,13.15573780663589,1.0940805,13.280810321795231,-6.57953213108108,14.636683846382564,-1.4201772,16.00235108027162,-0.7464663357601363,7.433478724091895,1.08669345,7.445835244376493,up
-2.1870127837692306,5.086222311957252,-1.4481755,5.518485748677374,-1.0530495673846163,11.252101630522645,-0.63197523,11.2580985528175,-2.9321763042307714,7.612903008950142,-2.70685805,8.130690774484334,left
-7.303737809100002,11.954798040851086,-2.1303699,13.970054371187695,-2.1971616159923073,13.063060752738432,-0.6226470850000001,13.196909966211647,2.8752338798461534,6.911034375385493,4.64474375,7.460694535655617,right
-3.112617531053031,7.325917529947106,-1.7166302500000001,7.934158537887262,-5.519273127484848,9.164013653252388,-1.7154327,10.66795746333205,2.8892037358583322,7.987560506193549,3.0979577999999997,8.465534786869814,left
-3.7252426770303018,6.964684552696082,-1.57891665,7.875073836449027,-0.29764849356060624,11.75988460374871,0.42780753000000005,11.719035454750898,4.733832721439394,7.164343751834929,5.18641495,8.56435324453927,right
-7.894529455023076,9.537290477202438,-7.66166755,12.35248207244591,-3.789992329282307,16.259474395423414,-1.3220256,16.634329868741297,-3.611394100615384,10.986725502086692,-3.5643879,11.524833208138258,left
