mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
5.353360378716216,4.539232474227092,-3.0087194611891888,3.512743629839583,0.22537711562162166,2.624226512537742,hand_wash
5.855040167756757,4.223644165489778,-3.0222189912364867,3.326442661135607,0.2321942273804054,2.6509182700565055,hand_wash
5.316191495597316,4.211963443810396,-2.077497980677852,2.0819243263524294,2.6202637645684566,3.6934139443708878,hand_wash
5.645268580821193,4.28170305967872,-2.3790372371456954,2.239574554653114,1.9499936247503311,2.8884411835330783,hand_wash
5.416649394815789,4.231990279755337,-3.262502030391447,3.500117788804365,-0.3104099360276316,2.6173642158725587,hand_wash
5.4077622079470204,4.705275451631728,-2.8928118573112584,3.710391855240036,1.5369748856245036,4.003683846473983,hand_wash
4.961884288478873,4.504944160769419,-3.4100205188450707,3.246604276212098,-0.021556915711267603,2.183321590988005,hand_wash
5.713179949144737,3.887720956857359,-3.2854411826111845,3.0631771997788375,-0.5459043542302632,2.1427259607125655,hand_wash
5.785079572040817,4.528643711294095,-2.8517335670680275,2.912080977669527,0.5407733042380953,2.5407040860805337,hand_wash
5.684739792796644,4.12170738847408,-3.1710059413107383,3.2638363106371466,0.6688563697362416,1.735343411584232,hand_wash
5.613750523959459,3.9425324179817958,-2.5209376029324324,2.4503282421943866,2.1206433313243243,2.6514501442890372,hand_wash
5.3359567846232885,4.502307763328344,-3.1967211602876713,3.144927181542087,-0.009887920091780801,2.26176868995169,hand_wash
5.630648097871621,4.174895476354682,-3.069467697202702,3.0463109721358848,0.5063114383817567,2.293760500247108,hand_wash
5.343732978026316,4.433943584965266,-2.7102513458947364,2.1096954603767037,1.3285266989888158,2.6877986681842776,hand_wash
5.822881914626666,3.981446158759136,-2.843300392773333,3.266947450000647,-0.08050001473333329,2.078661177536798,hand_wash
4.953238857451974,4.168173679318086,-2.1667157036480265,2.6828419180082106,3.260745260210526,3.092367978068089,hand_wash
5.211983891034483,4.076915220434908,-3.0759585846551727,2.6828601685839795,1.6884940701124136,3.07891575215669,hand_wash
5.144441667178808,4.019578466249365,-3.6111255398841062,2.89924047056481,0.29022283582119207,2.2384847854363046,hand_wash
5.5628480477894735,3.5028004825063466,-3.5822347795197365,3.097996483033027,0.5130067399934211,1.6000359735466212,hand_wash
5.1474398497350995,4.037546876859515,-3.4355737198741725,2.879609992457086,1.900292895668874,2.418977292108577,hand_wash
5.29584927031579,3.6644204143903605,-3.8304247111499996,3.4795077214134142,-0.1275457067927631,2.3095658756647786,hand_wash
2.736606941053846,4.253864322983929,-2.205389954338462,4.420947155741941,3.252685536269231,3.9836952779122785,hand_wash
4.78867056618792,3.603640341110116,-4.3168920756577185,3.7642435388393594,0.34218947009395956,2.833727919590285,hand_wash
4.486833014621621,3.824284210911911,-4.171587789476351,3.6502507092277363,-0.89595143664527,2.4863381006144776,hand_wash
4.196429807315436,3.23144521034655,-4.624073086811409,3.735077413674239,0.2005098668187919,1.8929119214082069,hand_wash
4.5526859214503315,2.86314933907125,-3.7287196966423837,3.339295176708795,2.2765494561880795,2.7906919081926906,hand_wash
3.868350024898648,3.9093058831062466,-4.305961832745271,3.864015103274256,-0.5289615248148648,2.8895683013551023,hand_wash
3.9868213612715238,3.192297216169963,-5.2785905357417215,4.663065856325073,-0.6013599062913908,2.412905464905149,hand_wash
3.2375642704304637,2.84751902905785,-3.8266242498543055,4.244423012837744,3.516304286986755,3.8943816949222567,hand_wash
3.7046009195945944,4.079389631163062,-4.758470158410136,4.462921850533239,0.4476963609885137,3.490214817005645,hand_wash
2.892300777453333,3.8029350346258326,-1.7954094735033335,6.137879282183527,5.2735039165333335,5.21856530801726,hand_wash
0.613971850794079,2.8795804781962233,2.2919524458578944,3.4093548463367966,5.885655312546052,4.79292601556123,hand_wash
0.1535743504275862,4.949932057891224,-1.2704437163862068,6.360427909919569,3.79430872057931,4.694376274802338,hand_wash
3.351948443564667,2.786123543853657,-5.24649105734,4.314308307210976,-1.0350701498366668,2.994842151502147,hand_wash
3.771666059891892,2.7300304616425652,-4.4804682658337835,4.351577006554104,0.7063153376486487,4.2233253858983,hand_wash
2.7984071149054057,3.411226951053584,-4.489735367364864,3.8566339245875962,-2.41144003925,4.0459759185892885,hand_wash
3.8842014308581083,3.2713457168912137,-4.555655475797297,4.605702281102098,-1.1737536278175675,3.6730519606969922,hand_wash
4.018842527100671,3.0364415250933123,-4.045216978120805,4.22342774010093,1.813786097463087,3.8201259896978774,hand_wash
3.731615568791947,3.49533021922411,-4.537544332758389,4.401717674466101,-1.7839180160738253,3.100874314803759,hand_wash
2.1884175790860927,8.752120201713645,-2.1176805730245034,4.328238118610009,4.717641349615894,5.359243801904354,hand_wash
4.047096627297297,6.88535980606462,-4.610941835716216,10.159556001920572,-0.17550670220270265,5.3007774137311365,hand_wash
2.9836344825067567,3.8641335658895,-0.20920947492567568,8.115645402486171,4.133752423030406,5.941121096149286,hand_wash
4.418695562424243,3.6869935360308452,-1.1660595075227274,2.117242039497276,4.950037219621212,4.329886386596225,hand_wash
4.076983559864865,4.443175650819471,-2.8255946368310805,3.6715059256936833,2.1666941201418917,4.466160696795773,hand_wash
5.353939660486842,3.5204494970742823,-2.654728655493421,3.6376669963929764,2.434239546394737,2.9385739748567494,hand_wash
4.168768676768212,3.749178058674808,1.0344096838827812,3.114641184078621,4.358601285430463,4.464454989084593,hand_wash
4.487409253609272,4.028446008745971,-2.148150782754967,2.5595175683521743,3.5908479842516563,4.333676491376794,hand_wash
5.225424409795918,3.2022144313905323,-1.4526235860680272,3.2930705372604065,3.0454019934217684,2.8123634397866546,hand_wash
4.088325889114865,4.7033492226128235,-1.1463710331418917,5.153685751256193,2.6750049932445945,3.482008421357642,hand_wash
5.04472839823841,3.5438102332541357,-3.7711545847927157,3.5255731805118553,1.8791352264456955,2.4125790766529085,hand_wash
4.025508524328948,4.033977306155067,0.9091158521348682,3.6415727989753606,4.206215483447369,3.8612152602194425,hand_wash
4.670702576308219,3.453683620179493,-2.5851040501164384,2.811170278084172,3.0394859701232875,3.277396832317512,hand_wash
4.5070403343536425,3.4430029620043556,-1.2183654872384106,1.3220407598492236,4.988947802368874,5.694221197461972,hand_wash
4.294629420039474,4.876020566070383,0.0562689366578947,2.6295484500254247,4.218351954503947,4.23479312614551,hand_wash
4.916197727414965,3.8866199561632766,-3.263264412166667,3.529983952212628,2.3087480081272114,2.6525745553853866,hand_wash
5.079303186648026,3.6056568751693723,-1.9662041695394739,2.441119517858028,3.44407177255921,4.039696177808463,hand_wash
4.827787100271524,3.5271109241463128,-1.2037560427682121,1.4723584649393828,4.439270179537085,4.978071387075833,hand_wash
4.911874827122449,4.087884482171638,-3.164778903795918,3.2232526469292173,1.7459065265442177,2.254128433552849,hand_wash
5.140121264635762,3.792185058833522,-0.933807867560927,2.7431160303413846,3.7755250734768206,3.336448724123491,hand_wash
4.726666568581081,4.204391981823796,-2.307856419314189,3.9527636900329326,2.3357600532027027,3.3352854394111437,hand_wash
5.270641050443709,4.399787102569187,-2.7005869685788078,3.608691333391085,2.4732823581854304,3.3034818813347258,hand_wash
4.944841497689189,4.03560961189945,-0.5184019336925676,2.537213639587849,3.945928735418919,4.500236278422957,hand_wash
4.942842787022516,3.706731859559881,-0.8332792981649007,1.5185170288185195,3.8967037280715235,3.7855012315085457,hand_wash
4.741336112910596,3.6073651216384475,-0.4754856811112583,1.8270991134947558,4.808182684660265,4.82404544452597,hand_wash
4.884403248157895,3.8883149318060215,-0.6471686261940789,1.4313935238413853,3.824463722894737,4.845186541005371,hand_wash
5.285441226860927,3.6432324572392454,-0.816047593157616,2.9779317689658846,3.908875166337748,3.397784144242629,hand_wash
4.520450825789474,3.5160516852513704,0.8116659721184211,2.315224473563836,4.592546210519736,3.7089067762152546,hand_wash
3.88082288910596,4.323115266671262,0.6250818483642384,3.28586279558375,4.546802837463575,3.8880361743316305,hand_wash
5.090480085432624,3.825379948513826,-3.9352352829503547,4.1338588541090315,0.9257815670567375,2.2032153297900536,hand_wash
4.834836525152317,3.8591023989816033,-1.1280738343880796,3.3841188673619444,3.8823692086026487,3.5259788516900628,hand_wash
4.547328037006803,4.0497430518578765,-3.0560701292789116,2.8866762933306727,1.5059984346292519,4.249243453784153,hand_wash
5.467898714688742,3.7196308765733037,-2.806620292695364,3.4074092431708514,2.4020840444337748,3.0656519766103463,hand_wash
3.9480120751192054,3.6406826481790318,-1.9747845969072846,3.7118608958175083,3.9260998300264904,3.2916744829210964,hand_wash
3.7202857853947364,3.1417711997667483,-1.7235593691776316,3.8645001306678,4.362191240703948,4.026199273623065,hand_wash
3.124624710151724,3.4566078480283635,-3.642295735276553,3.933323521939588,0.05615679615172396,4.765636460352052,hand_wash
3.440535943364239,2.2510551661704907,-2.1437715174834437,3.9150557447206147,2.978897386398676,5.120648622457143,hand_wash
2.1822275363245036,2.0262032304409896,-1.1340682480715232,3.8993018042809893,5.898312646311258,4.5600810775832255,hand_wash
-0.2955292083538462,2.616599268108307,-5.313659663076923,4.379140791106713,2.0834742516923077,4.3443696099060025,hand_wash
-0.5072346790628377,2.9436981204820407,-4.724335211466216,4.786026789809887,-1.6376519938513512,5.219537263412503,hand_wash
0.1341683257583893,2.8921900320371092,-4.287388738122819,4.288032719764695,2.899809790912751,4.315612439696536,hand_wash
-0.421215160429932,2.971762344140656,-5.256583929585034,4.578516002060953,-2.311631853945578,4.133270801397019,hand_wash
0.7807217892266666,2.709224557354674,-5.201854373006666,4.702416738232343,1.9364614271599998,4.0577137942359105,hand_wash
-1.89443391277551,3.597539275561794,-4.131013340741497,3.6785752721027283,0.8250314275918366,5.586087291114765,hand_wash
-0.6945134879324325,3.2616227326932536,-5.464146320675676,4.710477934324326,1.5745092780405405,3.4620726228951355,hand_wash
-1.938698359677852,4.126459527975711,-2.5464692136859055,3.9559178306580884,4.695577633496645,5.085626693805303,hand_wash
2.671476077878788,3.8212709278461903,-3.3640597934848486,4.00049573642325,4.377291215454546,10.31970568840739,hand_wash
3.6121277630657893,5.063783697021737,-4.9564370109894735,7.306932726157744,0.7796965632828947,8.23095743691411,hand_wash
4.342266061523179,5.470404063668152,-2.319428493708609,8.00855205713348,3.293713400377484,10.277083014035751,hand_wash
4.314586517105264,5.377118015974781,-2.5793582359210525,3.9060625970702865,3.274995576495395,7.772306161871763,hand_wash
4.153424745231788,4.201967111497263,-4.951540133854305,5.987430321612485,0.009811725728476781,4.63160466470275,hand_wash
4.752367850625,4.1587078797058155,-3.2698806037105266,3.9132139576145284,3.168638482328948,6.810873551390358,hand_wash
4.505318939295774,5.098915080644386,-4.249743523547183,6.876707734476423,0.6736839313028169,5.255999619936398,hand_wash
4.345758218064239,4.352900407933076,-2.7902587507615895,3.759016708374116,3.9592743042682113,7.9077282826568815,hand_wash
3.861055754831081,4.711637589972648,-4.663679672515541,5.613269389582679,0.6388657675094596,6.953282808916377,hand_wash
3.505384632833333,3.9250020307046096,-4.736543590462586,4.065702042815444,0.7699860325170068,4.65079016005771,hand_wash
3.049680967768456,2.1622394241571636,-5.041885064127517,4.138656212009704,1.7553666734651008,3.0749184930582927,hand_wash
2.5704232227214763,1.8326024608944147,-4.279424851371141,3.0659162837546976,4.08810512639396,2.910617147260026,hand_wash
2.0757753599034015,3.2873892666199764,-4.390794163612245,3.6182865052613282,0.8011244721911563,5.015923486478463,hand_wash
3.270974682847682,2.078558542177915,-3.335510731172185,3.9268649470613113,0.27663217935430445,5.915695067365766,hand_wash
2.4855229587931036,4.003255873258813,-3.8687640893206896,3.7852070343645035,0.5774412433655168,5.458800430824195,hand_wash
3.182326561409396,4.26670840845706,-4.150935955067114,6.114055591287866,0.4205039419798658,4.250070178293297,hand_wash
0.39809352519999996,2.991970301558525,-5.908081320703125,4.611559096452661,-2.1036692403148436,4.099551053219513,hand_wash
-0.2788070118571429,2.9056225745750233,-4.202567550789116,4.3437129521409705,-0.9995034430476192,5.613665774317527,hand_wash
-2.620006292655629,4.03296158142565,-3.3981414150000004,3.3915059131202385,5.303177214751656,3.8356754418235424,hand_wash
-1.8081848497297295,2.9167370246445294,-4.609309921601351,4.398833390603671,2.7717103712432434,3.1884715315805665,hand_wash
-1.8462357985675673,1.937959982438011,-4.430353711664189,3.5739884246456426,-3.9760291704324326,4.111299784347761,hand_wash
-2.1515342984172183,4.617110162409536,-4.282572440036423,4.144798704092055,-4.402622661609271,8.116134875958954,hand_wash
-1.7332579775032892,4.315996865779614,-1.8033538465447367,4.01178632684685,-5.553224256572368,7.1011414330298095,hand_wash
-0.7629941501324503,2.993554334231262,-0.8437571657218544,3.4326068424805523,-6.164607084119205,5.3522513677140555,hand_wash
-2.171053324068027,4.51999803002296,-4.108500555734694,4.145902778890024,3.5521521523265314,4.068243246236848,hand_wash
-2.4568856232136054,3.3131596386206827,-3.7835084528299308,7.147810777055063,3.8764850955693877,4.49853781183107,hand_wash
-2.710480262118421,2.629540635595184,-1.8308600519703946,2.632104585592376,5.4339402085434205,4.1583540208095355,hand_wash
4.8585709609302326,4.02699959834735,-3.2403726040775194,2.7135276485980473,1.9106777798372092,3.1678682788878247,hand_wash
5.00843960125,4.577815059328777,-2.9309282387263895,3.067430706798798,1.4225562403055556,3.2309087837324673,hand_wash
5.850516656552632,4.053513414251718,-3.054544022072368,2.670193426965182,0.6798804845052632,2.164795607353759,hand_wash
5.5023027639139075,4.274937109691556,-2.397984939499338,2.2096242296090494,2.0592280908569536,2.4423959254182446,hand_wash
5.450158131842105,3.9840228111583023,-2.6544320968848685,2.2733857145398213,2.334643766391447,2.549010827337134,hand_wash
5.625602894844372,3.911557034117613,-2.9578694245033113,2.2203608560940524,1.931755201644371,2.3588482465028635,hand_wash
5.198789349112582,4.45057411984771,-3.420464733049669,3.4693794418290658,0.13463007955960263,2.503951624193939,hand_wash
5.428557528118421,4.2331246335392185,-3.0243383688355263,2.6412838259929656,-0.41515691544539485,1.9942200069705143,hand_wash
5.9401587675496685,3.398209323019798,-1.9496195687880793,2.9761654619857842,2.26989738191192,3.257455632672522,hand_wash
5.143121839394737,4.23432653590653,-2.468395348980263,2.7010350749625043,2.598514233888158,3.280532123173096,hand_wash
4.748155374466667,4.359126364180053,-3.0012565155733335,2.867989976218107,1.0252923578093334,3.863786574965579,hand_wash
5.350116921972028,3.875330770693633,-3.52759827255944,3.3393971470027553,0.16602971102307693,2.245678690532002,hand_wash
5.545507254067568,4.029560315956526,-3.0528814843412166,2.489503865054948,1.7294180996925677,2.9628386541415725,hand_wash
5.5004196825881575,4.214281547611131,-2.5986714561052633,2.363555536735331,1.1405954743914473,2.7410924179427867,hand_wash
5.410144185287671,4.280872622969996,-3.021700841109589,2.8538919397945386,0.2264118807212329,2.9661008380603437,hand_wash
6.009317821872483,4.101481201918007,-2.67020092195302,2.9247038950789412,0.3525131636369127,2.0774240465757874,hand_wash
5.226087613483221,4.471630785109865,-1.888034471105369,2.7328402035709565,2.7162539748154355,3.601567034674322,hand_wash
5.064061111855173,4.404721502780986,-2.928924873627586,2.6542524040988473,1.8654997142206897,2.224555897932189,hand_wash
5.316279596375839,3.8484434783660784,-3.458906733651007,3.048999084094158,-0.4724892010872482,2.5107510978829173,hand_wash
5.5357682388175675,3.351191092240763,-2.111565913702703,2.9712496962280537,2.214588102243244,3.745626151923863,hand_wash
5.037965538289473,4.575757167581893,-2.3277084745921055,2.285223608919536,2.4372709398651318,3.448556758453961,hand_wash
5.4430694313793095,4.006590439809606,-3.4389794570020693,3.161738738790102,-0.42683886146206895,1.7650321165435223,hand_wash
5.714359972302632,4.131257867154369,-2.8415187468026315,2.853763798485773,0.43319734487499995,2.262995613460535,hand_wash
5.613523194970861,4.175040243088799,-2.3817689753907287,2.3174722096088547,1.633634847263576,2.6594840893653435,hand_wash
5.230954874829933,4.222304213906335,-3.0769572028911565,2.647502496130922,0.2635649536918367,3.079322276872008,hand_wash
5.646042151019868,3.7438670881694582,-3.507319342293377,3.0006042057854807,0.5291037374807948,1.4865102985045864,hand_wash
4.905150038467105,4.440746433312688,-2.317264655021711,2.544102541308626,2.755616722970395,2.9845464268107595,hand_wash
5.478006693586208,3.8427010626944975,-3.29746694346,2.9472347989288408,-0.5189569641399998,2.2551337563217926,hand_wash
5.130165028874172,4.354420504600178,-3.169596978854304,2.791646158002082,1.6120982768609269,2.305214777909376,hand_wash
5.629486191470199,3.940865681876706,-3.1326517335496686,2.600531801254665,0.6755579609271524,2.0524719307899355,hand_wash
4.9868295704081635,4.251782046794074,-3.2077858254965994,2.66628555176575,0.1234175244489791,3.2082214677858647,hand_wash
5.7316537027152314,3.4018250129043586,-3.636986210145696,3.1888842793427092,0.12270122947152316,1.8219057299741885,hand_wash
4.931962490871622,3.4475344564602155,-1.4234036334006754,1.849175937185215,4.070831757186486,3.058626585611467,hand_wash
-1.1869731501153846,5.1497435938109115,-3.984097945623077,7.263074617985521,-3.0009465802123074,6.57594463591448,hand_wash
-1.1491187727891157,5.968168553416437,-4.500816228482993,5.811852805539302,-2.9204690439863943,8.032521256567046,hand_wash
-1.7030970477837837,6.870417081580686,-4.285128053844595,6.967105467881325,-2.610385498662162,9.000591989302654,hand_wash
-1.5053200574827585,4.146214445785127,-5.51525001697931,4.679994149177969,-3.7661664869931037,4.690570489673392,hand_wash
-1.2508927143401363,3.1745195422839885,-3.090930984462585,4.041397223638807,-5.455804848391156,5.020204301856629,hand_wash
-1.5410114594260274,4.330366445936815,-5.359202474424658,6.3432452566952895,-3.0013059392739723,4.208916333121741,hand_wash
-1.3784287038074325,5.177821169260525,-5.569083987972973,6.430753022892633,0.35355962306756766,4.126589419160606,hand_wash
2.402265965746154,4.086378976687925,-2.7295805103076924,5.3172404805346085,2.8640487330515385,4.244432575383499,hand_wash
4.25516433075,3.4423100495800143,-4.0941880565855255,3.9287016162018427,2.0115046849901317,4.047169011536325,hand_wash
4.209399983836735,3.602234251239227,-4.3771475451843544,3.6761421091444637,0.23843519937755106,2.847424345572138,hand_wash
4.4436753648026315,3.201066434020571,-4.550228253328947,3.7990157977800796,1.2479796740519737,2.4312938167780263,hand_wash
3.735446455854305,3.733155325541381,-3.3261477576821186,3.838704547481499,2.6300590733112585,3.5866682614099092,hand_wash
4.178633666734694,2.9549308829011873,-4.5129519975680275,4.142039976311507,0.3781089213217687,2.6869901485052807,hand_wash
3.7253853109391897,3.5222722718952415,-4.506743883716216,3.896012475509831,0.45637186013513525,3.81511481074395,hand_wash
4.508724622770271,3.3754939511653537,-4.560410450049324,3.9860089019538107,0.09223657844459433,2.5604820206733647,hand_wash
4.277445570888158,3.5409729199683952,-2.8144438199578947,3.757938234028001,3.2304642871315785,3.4996423103789773,hand_wash
4.097165751041667,3.5209712692122954,-5.062574429354167,4.267061713586236,0.5522278525729167,2.192274853238728,hand_wash
4.479429286559211,3.1996776755468743,-3.4511308876710527,4.351821560174417,2.7362528552480265,3.631189821618399,hand_wash
3.8642890304172193,3.0752883139674685,-0.7566894316642384,2.753727104539126,5.003104207370861,4.225242227880736,hand_wash
3.0781778590875,4.374245066104231,-0.508562477756579,4.169818589693271,5.792484447802632,5.546762956779136,hand_wash
2.4505219013125004,4.012653139393864,-2.574150175048611,4.4603471097683105,2.7402171526944445,4.638338739131677,hand_wash
4.151472499671052,3.664690753465004,-3.9355900039407894,4.223014603292303,1.098981118473684,3.1880258177323455,hand_wash
3.979771910013793,3.235753602470678,-4.795650262924138,4.123100839994372,-1.0818585247034482,2.424616948022804,hand_wash
4.119399858827587,3.0364859376571056,-4.622914457496552,5.106520442368659,-1.759690549965517,4.0226840645229185,hand_wash
3.780690371146667,3.7913125864720016,-1.9268664005999998,2.9383505707535273,3.654476464033334,3.4427784966587085,hand_wash
4.839460379614865,3.4692191093327667,-4.428507369871622,3.3917715726535946,-0.4356001032074325,1.692547344061844,hand_wash
4.125854403175676,3.5440519276420943,-4.167421958736487,3.794315894041877,-1.977646943833784,3.381302851929628,hand_wash
4.390744446291391,6.014147422068867,-4.614023373953643,7.845502494533997,0.7675922596688742,4.5302304822413895,hand_wash
4.446084847463577,6.774474119855314,-4.459312056072847,13.27588606673948,0.10205091236423842,6.735592627197209,hand_wash
-0.6820900292553848,2.529622061323634,-3.352959840853846,3.9114806785157024,3.3084435316384613,5.940538329120135,hand_wash
0.7157556497823128,2.80305020113984,-4.939935871632653,4.62341580714153,-2.543084256911565,4.622637926550774,hand_wash
0.8362562010405405,3.1960482600471316,-5.960666096543919,5.499199364723741,-0.6759274416689189,3.356001247928145,hand_wash
0.41247148364625863,2.8943272255353945,-5.276349056210885,4.464029474329893,-1.3149476571258503,4.917071133079697,hand_wash
2.329782222910959,2.2456088018147575,-5.516661916635617,4.274919230359671,0.09257553302739725,3.8374948345298865,hand_wash
2.950027698243243,3.2350198410111246,-5.840984247675676,5.362875140105387,-0.4420393263513514,3.0273001081473474,hand_wash
2.252295138637584,2.778597163148113,-5.335008495416107,4.463251395861272,-0.746263894557047,3.6395252187756073,hand_wash
2.1974851455171236,2.763801416312388,-5.123324987547945,4.290123919450291,1.6816962884931508,2.688461798263172,hand_wash
1.1748543183092104,2.1053991389155984,-5.7562625486381584,4.101702282906497,-1.448667587756579,3.1619947270097413,hand_wash
-1.8307602044206897,2.5575138835785607,-4.457790684731035,3.443526567782942,-4.200296748436551,3.7754255830152474,hand_wash
-1.2382953349866668,3.8089952605592274,-5.28841407777,4.651476820366831,-1.6374230624533335,4.210266751156237,hand_wash
-2.1101029402027027,2.0665372427845567,-4.325564962398649,3.78443929800472,-3.0147503499054054,4.36292776323942,hand_wash
-1.6826652088513336,1.3874511633899926,-3.9821484699886667,3.5909410677600873,-4.183968501943333,3.8001547579876234,hand_wash
-1.044279504605263,2.3636768788976728,-3.1801612524138165,3.644691835254204,-4.772773190598684,4.198200289359812,hand_wash
-1.3336358201496596,2.3844521914988017,-4.7247223614966,4.212022414151952,-3.2043488592517004,4.240823899084058,hand_wash
-1.5670432789932884,2.9752663176585687,-4.208250118241611,3.7687037496625755,-1.2461071445704697,5.04836215316658,hand_wash
-1.5840357509864866,2.6846738832610146,-5.230663518547297,3.833075790447113,-0.8604708190783789,4.284781369451706,hand_wash
-2.51604542059589,3.4830433733647554,-3.057869738109589,3.3355955936274566,3.658955003431507,3.975637914118206,hand_wash
-2.294594293866667,2.553405626365768,-1.9130010800866668,2.4264919189372094,5.529239437813334,4.509657298094708,hand_wash
4.586900360789063,3.7192853327869067,-3.9873471117968755,3.177972240407303,1.6584597385664062,3.557935322202699,hand_wash
5.159758634788732,4.8311979136248215,-2.4644759942394368,3.5757034756348776,0.9279170154647888,4.03922198242143,hand_wash
5.814129430536913,4.363836706670598,-2.334115871697987,2.8694919618614887,0.9435948844161074,3.405132363149604,hand_wash
5.543445332441721,4.150533659124451,-2.145593929960265,2.3199763889611242,1.4902624233112587,4.394577258988762,hand_wash
5.383701335102041,4.657525803675093,-2.9309729709047616,2.9429819089560367,-0.0778294019251701,3.5204167564984594,hand_wash
6.252646166418919,4.2703968057221005,-2.1844225475722974,2.6262507864925735,0.6162906189391892,2.313291884086313,hand_wash
5.4755217340328945,4.176114493990427,-2.009044349611842,2.267855516496983,2.5486636413796058,4.291623666423455,hand_wash
5.499219811834437,4.2966559542441765,-2.244028672887417,2.492300153411302,1.927002322668874,3.606371494059687,hand_wash
5.150889845578231,4.43953679113327,-3.2806420983673465,3.419808612361627,-0.1545316046238095,2.641369596461955,hand_wash
5.6745407048344365,4.0744450932406,-3.167292509448344,3.24075256689319,0.47544138140860925,2.3539056891702157,hand_wash
5.059134133141892,3.7757562310963313,-3.2139736860067574,2.5804909403503533,2.314860326641892,3.2540113184510537,hand_wash
5.195851181335617,4.103525769576892,-3.1981671816095893,2.8424088046928664,0.3624690226164384,3.4698980116692404,hand_wash
5.183742368802722,3.804350497081739,-3.5598692702448975,2.9058557052699756,0.750075887147619,2.9353610035605144,hand_wash
5.13195134445946,4.3449922312773275,-3.1312801818074325,2.591983158747191,1.5836809752736487,2.6688936740265605,hand_wash
5.154672288821192,4.088938200362646,-3.6458329039602653,2.9987858376178114,-0.6518687280066227,1.7620064993681213,hand_wash
5.368899993828948,3.5976288260890676,-3.602487750032895,2.8802108791392946,-1.0372793240855263,2.3979480024095348,hand_wash
2.2869752184246575,2.7925423679903294,-5.501242683712329,4.416473234751978,-0.35639869839726024,2.216589922075605,hand_wash
-3.2149145995999997,2.9774531418586854,-5.152599400998,4.787932842765906,-0.050082566643333354,3.9749488332552834,hand_wash
-1.5842561431293705,2.374325834465265,-5.160262853576224,4.508686627058365,-3.0002943483986013,3.2711130635402004,hand_wash
-1.8124152584315067,2.830338959740202,-5.554570267465753,4.525232567857849,-1.968998257650685,6.202728050068074,hand_wash
-2.1972698567876714,3.272631502913847,-5.305463129688356,4.287066866860992,-2.801175587,7.266658404429161,hand_wash
-1.3787184715442178,2.1437519856066065,-4.889990375482993,4.105039433670152,-3.2775859659884357,3.933188321000305,hand_wash
-1.8605631550337838,2.6866849024362214,-5.600956522135136,4.6481006639869396,0.03370986689729734,3.4385938500841395,hand_wash
0.012227145486301317,2.251897339957892,-4.462110345578767,4.039648111692182,-4.220984986989726,3.8296784512059516,hand_wash
2.29569532794702,4.062212730157973,-4.625333937898675,3.8905971641683816,3.0168878132185433,3.443103844247239,hand_wash
3.7465199341780817,2.185804646463267,-4.894392652773973,4.304594357943522,-0.3477868939698629,2.9650682707069533,hand_wash
3.246086074268212,2.693009783597102,-0.9283608705377484,3.113306028934153,5.1601421622582775,4.304681462216194,hand_wash
2.538210710748299,2.951426489405902,-2.0797888474285715,4.959927067812631,4.700108817340136,4.201025196416843,hand_wash
2.596139695121622,3.5333370914278217,-2.9191114956554056,3.817337827631542,2.7918571526101355,4.873406014262126,hand_wash
3.7431189655496686,2.508684207046152,-5.173161176774834,4.096191185471777,-1.4732727613675496,2.2723010314114025,hand_wash
