7214211009
7233939934,1,3,-5.9683886,-5.346881,17.371077
7233939944,1,3,-4.7086086,-5.2810183,17.448915
7233940043,1,3,0.33530274,-1.3974938,1.6860938
7233940053,1,3,-0.7364685,-2.311194,0.5149292
7233940063,1,3,-7.4544983,-0.14130615,-2.5842261
7233940073,1,3,4.267925,2.8416908,-2.3123913
7233940083,1,3,5.367239,-0.979563,-1.961521
7233940093,1,3,-0.10538086,-2.6812243,-1.2202624
7233940103,1,3,-1.1795471,-0.8634045,-1.3783337
7233940113,1,3,-0.068258055,0.25985962,-1.7447717
7233940122,1,3,0.77718383,0.3676355,-2.2489233
7233940132,1,3,1.7950672,0.90052736,-2.1842577
7233940142,1,3,2.6249413,1.9076331,-1.6669335
7233940143,4,3,-2.3638217,-0.36325517,-0.74461985
7233940152,1,3,2.6536818,2.577041,-1.0310559
7233940162,1,3,2.501598,2.6716442,0.069455564
7233940163,4,3,-3.1414647,-0.092678,-1.0077401
7233940172,1,3,1.8992505,1.4489868,1.895658
7233940182,1,3,0.8801697,-2.598596,3.6116896
7233940183,4,3,-4.4453483,0.6562029,-1.1110708
7233940192,1,3,-0.13412109,-6.75156,5.1528845
7233940202,1,3,-0.4790039,-8.963361,7.350315
7233940203,4,3,-6.127401,1.2793826,-1.3081447
7233940212,1,3,0.36524048,-11.496094,8.714278
7233940222,1,3,0.98794556,-14.164145,9.377699
7233940223,4,3,-6.848585,1.3464942,-1.2985574
7233940232,1,3,0.10538086,-17.145945,8.544232
7233940242,1,3,-0.7089258,-19.306252,6.3743443
7233940243,4,3,-7.081878,1.2378373,-1.1930962
7233940252,1,3,-0.52091676,-21.369562,4.416416
7233940262,1,3,-0.1963916,-23.76578,2.7985804
7233940263,4,3,-8.348477,1.3646038,-1.1568772
7233940272,1,3,-0.09699829,-25.060287,1.8285974
7233940281,1,3,0.64545774,-25.33212,1.7974621
7233940283,4,3,-8.615859,1.0247844,-2.1038973
7233940291,1,3,0.64186525,-25.194408,2.222578
7233940301,1,3,0.79035646,-25.817114,2.0441492
7233940302,4,3,-7.8712387,0.37923414,-2.8293424
7233940311,1,3,1.3052857,-26.047035,1.3292358
7233940321,1,3,1.778302,-24.408842,-1.4154565
7233940322,4,3,-6.12314,-0.17150757,-2.123072
7233940331,1,3,2.2118006,-20.1002,-4.2032595
7233940341,1,3,2.2213807,-15.480208,-6.8892736
7233940342,4,3,-3.6464002,-0.2876214,-1.1973572
7233940351,1,3,2.311194,-11.830199,-8.331076
7233940361,1,3,1.7327967,-10.236314,-8.581355
