4263455969
4263456336,1,3,0.43110353,5.151687,8.50711
4263456346,1,3,0.4670288,4.764891,8.787327
4263456445,1,3,2.0597167,3.307522,9.111852
4263456455,1,3,2.3626869,2.8644433,9.437574
4263456465,1,3,2.5590785,2.0441492,9.956097
4263456475,1,3,2.7949877,1.8046472,10.068662
4263456485,1,3,2.880011,1.5040723,10.157278
4263456495,1,3,3.0871801,1.6262183,9.84832
4263456504,1,3,3.3554223,1.8190173,9.238788
4263456514,1,3,3.7482057,1.6705261,8.869955
4263456524,1,3,4.0978785,1.1292517,8.8963
4263456534,1,3,4.5625124,0.4754114,9.245973
4263456544,1,3,4.9289503,-0.3580554,9.921369
4263456546,4,3,-2.706837,-1.2655342,1.0823087
4263456554,1,3,5.3217335,-1.6034656,10.850636
4263456564,1,3,5.640271,-2.0094213,11.468551
4263456566,4,3,-3.0924625,-1.4008228,0.9129316
4263456574,1,3,5.579198,-1.8202149,11.020682
4263456584,1,3,5.380411,-1.0250684,9.448352
4263456586,4,3,-2.2530344,-1.4189322,0.69242185
4263456593,1,3,5.3899913,-0.0490979,8.549023
4263456603,1,3,5.252278,0.3065625,8.388556
4263456606,4,3,-1.2644689,-1.3028184,0.49641323
4263456613,1,3,5.327721,0.123343505,7.423363
4263456623,1,3,5.452262,-0.31255004,6.749165
4263456625,4,3,-1.4924355,-1.2282499,0.42077947
4263456633,1,3,5.8091197,-0.17723145,6.3839245
4263456643,1,3,6.277346,-0.432301,6.643784
4263456645,4,3,-2.0112193,-1.2133362,0.3717773
4263456653,1,3,6.514453,-1.2442126,6.5300207
4263456663,1,3,6.604266,-1.966311,6.1540027
4263456665,4,3,-2.6993802,-1.1345066,0.257794
4263456673,1,3,6.7623377,-2.430945,5.7612195
4263456682,1,3,6.8509536,-3.1039453,7.9814024
4263456685,4,3,-3.2724924,-1.0013486,0.12676647
4263456692,1,3,8.5574045,-2.9446764,8.305927
4263456702,1,3,8.468789,-3.7242553,8.917855
4263456704,4,3,-3.375823,-0.98963064,-0.03834952
4263456712,1,3,7.8257265,-3.2811768,9.025631
4263456722,1,3,8.24725,-1.7818946,9.742939
4263456724,4,3,-3.0743532,-0.92997587,-0.22690132
4263456732,1,3,9.170529,-1.8800904,10.971584
4263456742,1,3,9.017248,-2.2944288,11.35359
4263456744,4,3,-2.8879318,-0.9683254,-0.30786142
4263456752,1,3,8.260423,-2.0489392,11.136841
4263456762,1,3,8.144264,-1.1807446,10.510543
4263456764,4,3,-2.731338,-1.0780476,-0.49215215
4263456772,1,3,7.8089614,-0.68497556,9.942924
4263456781,1,3,7.662865,-0.6885681,9.548943
4263456784,4,3,-1.7939053,-1.0333065,-0.5230448
4263456791,1,3,7.6377172,-1.0047107,8.92504
4263456801,1,3,7.0066295,-1.419049,8.194559
4263456803,4,3,-1.2090751,-1.1462245,-0.52837116
4263456811,1,3,6.891669,-1.5699353,7.5778418
4263456821,1,3,6.8114357,-1.8166223,7.308402
4263456823,4,3,-1.1685951,-1.2218583,-0.51026165
4263456831,1,3,6.4809227,-2.3064039,6.9287915
4263456841,1,3,6.267766,-3.2931519,5.5947657
4263456843,4,3,-1.3688648,-1.24849,-0.41225734
4263456851,1,3,4.9852333,-4.343368,6.3982944
4263456861,1,3,6.0486217,-4.6690907,4.667893
4263456863,4,3,-1.6160061,-1.2580773,-0.3888215
4263456870,1,3,3.4763708,-6.739585,6.2162733
4263456880,1,3,4.242777,-4.768484,4.6654983
4263456883,4,3,-1.4977618,-1.2538162,-0.46552056
4263456890,1,3,5.078639,-4.198469,3.7146752
4263456900,1,3,5.195995,-5.4702244,3.8954992
4263456902,4,3,-1.627724,-1.2506205,-0.47510794
4263456910,1,3,5.373226,-6.062992,2.6081762
4263456920,1,3,5.0307384,-5.7145166,0.63587767
4263456922,4,3,-2.2615564,-1.2825783,-0.45060685
4263456930,1,3,5.5145326,-4.712201,-0.9556128
4263456940,1,3,5.7707996,-4.3852806,-2.0261865
4263456942,4,3,-1.8748654,-1.0396981,-0.36964676
4263456950,1,3,5.5360875,-4.7469287,-1.9291883
4263456959,1,3,5.8582177,-5.2846107,-1.6729212
4263456962,4,3,-1.7172062,-0.58269966,-0.2961435
4263456969,1,3,6.387517,-5.9588084,-0.90052736
4263456979,1,3,5.5540504,-6.431825,-0.2838098
4263456981,4,3,-1.9728698,-0.05965481,-0.2876214
4263456989,1,3,4.4882665,-7.380253,-0.69455564
4263456999,1,3,4.9373326,-7.6413097,2.5051904
4263457001,4,3,-1.7662084,0.52624065,-0.30040458
4263457009,1,3,4.181704,-7.476053,2.9398866
4263457019,1,3,3.838019,-7.0461473,1.470542
4263457021,4,3,-1.3677995,1.0748519,-0.32810146
4263457029,1,3,5.0008006,-6.6162415,1.1496093
4263457039,1,3,4.8187795,-5.283413,2.086062
4263457041,4,3,-1.0077401,1.675661,-0.42184472
4263457048,1,3,8.7262535,-5.107379,-0.39517823
4263457058,1,3,3.7757483,-4.2858872,12.337943
4263457061,4,3,-0.9033442,1.8226675,-0.41119206
4263457068,1,3,4.707411,-6.274951,7.1311707
4263457078,1,3,5.5851855,-7.047345,7.514374
4263457080,4,3,-0.89162636,1.5744609,-0.2727077
4263457088,1,3,6.7551527,-5.2678456,3.7074902
4263457098,1,3,6.2402234,-3.979325,3.8990917
4263457100,4,3,0.1587244,1.8237327,-0.41545314
4263457108,1,3,9.77647,-3.7122803,3.197351
4263457118,1,3,8.150251,-5.154082,9.627978
4263457120,4,3,0.83729786,1.8897791,-0.49321744
4263457128,1,3,9.461525,-1.6477734,13.050462
4263457138,1,3,9.923763,0.65264285,17.386644
4263457140,4,3,1.7949706,2.018676,-0.4516721
4263457147,1,3,8.760982,0.24189697,18.192568
4263457157,1,3,9.657916,1.1891272,17.53274
4263457160,4,3,3.6005938,1.519067,-0.3174488
4263457167,1,3,10.613529,1.7495618,16.24901
4263457177,1,3,10.736873,2.5542884,15.30178
4263457179,4,3,4.8767805,0.73503244,-0.44421527
4263457187,1,3,10.0207615,2.7410998,11.354788
4263457197,1,3,8.113129,2.6021888,8.674761
4263457199,4,3,5.5745287,0.020240024,-0.4346279
4263457207,1,3,7.012617,2.692002,8.897497
4263457217,1,3,7.526349,3.0883777,8.79571
4263457219,4,3,5.1622715,-0.48469532,-0.24288028
4263457227,1,3,7.5742493,2.0968397,9.410031
4263457236,1,3,7.5047936,1.1064991,11.3008995
4263457239,4,3,4.2887545,-0.9257148,0.020240024
4263457246,1,3,8.010143,1.7423767,10.496173
4263457256,1,3,6.949149,1.0118958,10.135723
4263457258,4,3,4.536961,-1.2815131,0.23435818
4263457266,1,3,7.35271,-0.6933582,5.380411
4263457276,1,3,2.2525158,-1.6872913,7.715555
4263457278,4,3,5.1004863,-1.474326,0.46232477
4263457286,1,3,6.822213,-1.8094373,5.994734
4263457296,1,3,9.582473,-3.9637573,7.8664417
4263457298,4,3,3.448261,-1.635181,0.4484763
4263457306,1,3,8.095166,-2.6680517,6.876101
4263457316,1,3,6.3060865,-1.5890955,4.4966493
4263457318,4,3,2.6940536,-1.7704695,0.71479243
4263457326,1,3,3.0919702,-1.8681152,5.4678297
4263457335,1,3,6.739585,3.7290454,1.7794995
4263457338,4,3,3.4770231,-1.4892397,1.0173275
4263457345,1,3,5.542075,2.718347,0.9687854
4263457355,1,3,4.5277843,0.54247195,-0.6873706
4263457357,4,3,2.4106934,-1.4753913,1.3912354
4263457365,1,3,6.3719497,-2.337539,0.3065625
4263457375,1,3,6.2031007,-3.309917,0.676593
4263457377,4,3,-0.36645097,-1.4040185,1.4455638
4263457385,1,3,5.9037232,-3.2572265,-0.31255004
4263457395,1,3,6.631809,-4.1122484,-2.2980213
4263457397,4,3,-2.5939188,-1.1089402,1.2186625
4263457405,1,3,6.817423,-5.3756213,-1.7507592
4263457415,1,3,8.739427,-5.5444703,-2.6345215
4263457417,4,3,-5.2506886,-0.7595335,0.94062847
4263457424,1,3,8.302335,-5.8198977,-3.0560448
4263457434,1,3,7.829319,-5.9683886,-2.3507116
4263457437,4,3,-8.162056,-0.44741106,0.5677859
4263457444,1,3,8.644823,-6.333629,-0.33650026
4263457454,1,3,7.5131764,-7.140751,1.0526111
4263457456,4,3,-10.204168,-0.26844662,0.257794
4263457464,1,3,7.0389624,-6.4809227,1.0023156
4263457474,1,3,6.5599585,-4.9720607,0.74006104
4263457476,4,3,-10.65584,-0.31638354,0.13954964
